id,business_name,city,state,zip,contact_name,email,phone,ffl_license_number,preferred,demo,active,created_at
54ec31e8-dfe9-4bc0-9342-28b3ac3c5c49,C & S METALL-WERKES LTD,ST CHARLES,MO,633040000,C & S METALL-WERKES LTD,,6369281511,,f,f,t,2026-03-29 18:56:00.398195+00
8601a381-22a2-4f85-bd32-f4ed4af7b48d,C & S METALL-WERKES LTD,ST CHARLES,MO,633040000,C & S METALL-WERKES LTD,,6369281511,,f,f,t,2026-03-29 18:56:00.398195+00
faa0212d-c7c8-4d5a-9475-c8f378d40095,CSS,FARMINGTON,CT,6032,THE CONNECTICUT SPRING & STAMPING CORP,,8607031633,,f,f,t,2026-03-29 18:55:50.211326+00
f3d54f3d-4c4a-49fc-bf31-c18cd7d45fc6,CSS,FARMINGTON,CT,6032,THE CONNECTICUT SPRING & STAMPING CORP,,8606771341,,f,f,t,2026-03-29 18:55:50.211326+00
989ab927-9078-4f74-8d2e-732a7c2c71bf,C & T ENTERPRISES,TUCSON,AZ,857123050,"PUCZKOWSKYJ, WALTER",,5202980422,,f,f,t,2026-03-29 18:56:06.089204+00
3b5a77c5-6afe-4959-8e91-43cb0917619e,C & T ENTERPRISES,TUCSON,AZ,857123050,"PUCZKOWSKYJ, WALTER",,5202980422,,f,f,t,2026-03-29 18:56:06.089204+00
a04fdb23-5a7d-4496-aebe-6e28e7e7eb01,CT'S FIREARMS AND ARCHERY,MONROE,WI,53566,BOLT ACTION INC,,6083294867,,f,f,t,2026-03-29 18:55:58.78713+00
247ea85a-3bae-4215-89ac-382ffdb0b777,CT'S FIREARMS AND ARCHERY,MONROE,WI,53566,BOLT ACTION INC,,6083294867,,f,f,t,2026-03-29 18:55:58.78713+00
4e149a57-993a-48e4-bea0-4578d85f4a3b,CTVF,CANTON,CT,6019,CT VALLEY FIREARMS LLC,,2035519496,,f,f,t,2026-03-29 18:55:50.211326+00
35500145-7e62-4ac6-86a8-7a207b2335e1,CTVF,CANTON,CT,6019,CT VALLEY FIREARMS LLC,,2035519496,,f,f,t,2026-03-29 18:55:50.211326+00
c8c62cc6-d35a-424f-a6bc-825dcb3b79b4,"CUSTOM RELOADS OF DALLAS, INC",CARROLLTON,TX,75006,"CUSTOM RELOADS OF DALLAS, INC",,9724781747,,f,f,t,2026-03-29 18:56:02.508701+00
2e2fadc7-ebed-4b34-a55a-b74268c7f128,"CUSTOM RELOADS OF DALLAS, INC",CARROLLTON,TX,75006,"CUSTOM RELOADS OF DALLAS, INC",,9728626266,,f,f,t,2026-03-29 18:56:02.508701+00
177dab0d-f7da-4a1c-819f-d5319a00b860,CUSTOM SHOP,ALBA,TX,75410,CUSTOM SHOP LLC,,9037682948,,f,f,t,2026-03-29 18:56:02.749849+00
8fecf921-678a-4b3b-80ce-3e11a55bcdbf,CUSTOM SHOP,ALBA,TX,75410,CUSTOM SHOP LLC,,9037682948,,f,f,t,2026-03-29 18:56:02.749849+00
8a4769a8-f205-4ebd-877e-3f9ecd59cd75,CYCLONE CAPITAL CORPORATION,MIDLAND,TX,79701,CYCLONE CAPITAL CORPORATION,,4322540434,,f,f,t,2026-03-29 18:56:04.354859+00
9938161b-aac6-4956-ba32-f10f38e3fe6c,CYCLONE CAPITAL CORPORATION,MIDLAND,TX,79701,CYCLONE CAPITAL CORPORATION,,4322540434,,f,f,t,2026-03-29 18:56:04.354859+00
11a249d8-2424-4c8c-9524-8c2f5f89c9b0,DANGER CLOSE GUNS,WINDER,GA,30680,DANGER CLOSE GUNS,,4704293837,,f,f,t,2026-03-29 18:55:53.838218+00
11a14fd9-0fd0-4380-a83d-eb9b7bc06df7,DANGER CLOSE GUNS,WINDER,GA,30680,DANGER CLOSE GUNS,,4704293837,,f,f,t,2026-03-29 18:55:53.838218+00
f34672a5-e941-49e3-94d3-f6baebf7b760,DARRELL'S HARDWARE HANK,GRANTSBURG,WI,54840,"STEMM ENTERPRIZES, LLC",,7154633600,,f,f,t,2026-03-29 18:55:59.036756+00
4a99e1b0-01ee-4ce4-9186-4be467fc9ffc,DARRELL'S HARDWARE HANK,GRANTSBURG,WI,54840,FINCH'S HARDWARE INC,,7154633600,,f,f,t,2026-03-29 18:55:59.036756+00
388b0940-cb24-4987-ba85-f179ad95391e,DAVE'S FIREARMS AND FISHING SHOP LLC,DALTON,PA,18414,DAVE'S FIREARMS AND FISHING SHOP LLC,,5707808491,,f,f,t,2026-03-29 18:55:51.428497+00
39597453-06a9-4edc-b4c5-720ebde41fc0,DAVE'S FIREARMS AND FISHING SHOP LLC,DALTON,PA,18414,DAVE'S FIREARMS AND FISHING SHOP LLC,,5707088491,,f,f,t,2026-03-29 18:55:51.428497+00
9576330d-91e6-4acd-9481-5fa9b209b333,DB ARMS COMPANY LLC,CONWAY,AR,72032,DB ARMS COMPANY LLC,,5014721765,,f,f,t,2026-03-29 18:56:01.746266+00
70f3e347-9dde-4194-ae9b-c6d786dbc8be,DB ARMS COMPANY LLC,CONWAY,AR,72032,DB ARMS COMPANY LLC,,5014721765,,f,f,t,2026-03-29 18:56:01.87604+00
f400e328-87ca-47a8-ba28-a349c31eeb74,D&B SUPPLY,CALDWELL,ID,83605,D&B SUPPLY LLC,,2084597446,,f,f,t,2026-03-29 18:56:05.08366+00
24c79be9-2626-4391-9de5-c47d25be7b35,D&B SUPPLY,CALDWELL,ID,83605,D&B SUPPLY LLC,,2084597445,,f,f,t,2026-03-29 18:56:05.08366+00
7f521f97-4aae-486d-a089-da565cd0f1dc,DC3 FIREARMS LLC,MUENSTER,TX,76252,DC3 FIREARMS LLC,,9403954604,,f,f,t,2026-03-29 18:56:03.121153+00
75308dd1-30f6-41ca-a2ba-59064d03fcc4,DC3 FIREARMS LLC,MUENSTER,TX,76252,DC3 FIREARMS LLC,,9403954604,,f,f,t,2026-03-29 18:56:03.121153+00
32007938-7320-47d0-be3c-8b622e0e463d,DEADEYE GUN,SPARTA,MO,65753,DEADEYE GUN LLC,,4176930139,,f,f,t,2026-03-29 18:56:00.89193+00
23ec8176-5577-4473-8442-d80c59858fd0,DEADEYE GUN,SPARTA,MO,65753,DEADEYE GUN LLC,,4176930139,,f,f,t,2026-03-29 18:56:00.89193+00
02f25570-6948-48a8-8e7b-dc224539bdf1,DEAD ON ARMS,CLOQUET,MN,55720,DOA INC,,2187299689,,f,f,t,2026-03-29 18:55:59.287616+00
9df916cf-9f07-47dc-85a4-de15a7efdad4,DEAD ON ARMS,CLOQUET,MN,55720,DOA INC,,2187299689,,f,f,t,2026-03-29 18:55:59.287616+00
d740a452-682a-425b-9958-3ae43f2ac433,DEB FIREARMS LLC,OWENSVILLE,MO,65066,DEB FIREARMS LLC,,5737895051,,f,f,t,2026-03-29 18:56:00.769166+00
d0ce721c-8b7c-4054-b0ab-f73a6694d1fe,DEB FIREARMS LLC,OWENSVILLE,MO,65066,DEB FIREARMS LLC,,5737895051,,f,f,t,2026-03-29 18:56:00.769166+00
74dab212-6477-446e-8a27-15953146ae4d,DEEP WOODS MAFIA,SHELDON,VT,5483,"WILLIAMS, MATTHEW L",,8023939129,,f,f,t,2026-03-29 18:55:50.093013+00
32b652bd-8114-41a8-9420-e7a3b5c83fb6,DEEP WOODS MAFIA,SHELDON,VT,5483,"WILLIAMS, MATTHEW L",,8028689955,,f,f,t,2026-03-29 18:55:50.093013+00
149357e1-23f9-4ba8-827f-2657b1af58ba,DEFENDER OUTDOORS LLC,FORT WORTH,TX,76107,DEFENDER OUTDOORS LLC,,8179358377,,f,f,t,2026-03-29 18:56:02.998443+00
ca03dd28-ddd9-4b54-8d85-c91e82dc89b3,DEFENDER OUTDOORS LLC,FORT WORTH,TX,76107,DEFENDER OUTDOORS LLC,,8179358377,,f,f,t,2026-03-29 18:56:02.998443+00
78371bc6-7689-4fb2-a9ad-bac626de7f7c,DEFENDER OUTDOORS LLC,FORT WORTH,TX,76107,DEFENDER OUTDOORS LLC,,8179358367,,f,f,t,2026-03-29 18:56:02.998443+00
5ac8dcf6-783b-4505-9a50-9ad1eec1d557,DELTA ARSENAL,WALLINGFORD,CT,6492,SARG CONSULTING GROUP LLC,,2032650121,,f,f,t,2026-03-29 18:55:50.33366+00
dfa10e25-7724-440d-9f57-0753bcbac29e,DELTA ARSENAL,WALLINGFORD,CT,6492,SARG CONSULTING GROUP LLC,,2032650121,,f,f,t,2026-03-29 18:55:50.33366+00
e89cbf01-72e9-46cb-acfa-8db8324db14b,DELTA FARM PRODUCTS LLC,WYNNE,AR,72396,DELTA FARM PRODUCTS LLC,,8702811849,,f,f,t,2026-03-29 18:56:01.87604+00
1d6058be-0de6-4428-82f7-5544410eef4d,DELTA FARM PRODUCTS LLC,WYNNE,AR,72396,DELTA FARM PRODUCTS LLC,,8702088222,,f,f,t,2026-03-29 18:56:01.87604+00
b7837608-12f5-4a5a-8b0c-01da6a343632,"DESERT ARMORY, LLC",SEMINOLE,TX,79360,"DESERT ARMORY, LLC",,4327880720,,f,f,t,2026-03-29 18:56:04.230198+00
5e538b03-ffc5-4625-869d-6ac40cc251e1,"DESERT ARMORY, LLC",SEMINOLE,TX,79360,"DESERT ARMORY, LLC",,4327880720,,f,f,t,2026-03-29 18:56:04.230198+00
83dd5be3-581d-461e-95e4-ee30b9e6ac89,DIAMONDBACK SHOOTING SPORTS INC,TUCSON,AZ,85710,DIAMONDBACK SHOOTING SPORTS INC,,5208868338,,f,f,t,2026-03-29 18:56:06.089204+00
b9f18253-9f89-4851-840d-121afe2ba293,DIAMONDBACK SHOOTING SPORTS INC,TUCSON,AZ,85710,DIAMONDBACK SHOOTING SPORTS INC,,5208868338,,f,f,t,2026-03-29 18:56:06.089204+00
08c05b8e-ac49-4a6b-88ba-91a6b8bf4e88,DIAMOND J FIREARMS,PASADENA,TX,77505,DIAMOND J FIREARMS LLC,,7139075520,,f,f,t,2026-03-29 18:56:03.618032+00
6109c72d-f172-4013-b518-8634ec3793f6,DIAMOND J FIREARMS,PASADENA,TX,77505,DIAMOND J FIREARMS LLC,,7139075520,,f,f,t,2026-03-29 18:56:03.618032+00
e60395db-1daa-4c00-be12-78aacef5d4c2,DIAMOND - X ENTERPRISES LLC,PARK RAPIDS,MN,56470,DIAMOND - X ENTERPRISES LLC,,6056391331,,f,f,t,2026-03-29 18:55:59.416349+00
8e32ea9b-38d3-4f73-a299-cc681dc03703,DIAMOND - X ENTERPRISES LLC,PARK RAPIDS,MN,56470,DIAMOND - X ENTERPRISES LLC,,6056391331,,f,f,t,2026-03-29 18:55:59.416349+00
3a663033-1869-4fc7-9458-db35cec09c7c,DICKSONS GUNSMITHING,SAINT MARYS,GA,31558,DICKSONS GUNSMITHING LLC,,9126744995,,f,f,t,2026-03-29 18:55:53.957872+00
5c495359-6843-4296-b4c9-4138256ed537,DICKSONS GUNSMITHING,SAINT MARYS,GA,31558,DICKSONS GUNSMITHING LLC,,9126744995,,f,f,t,2026-03-29 18:55:53.957872+00
3fa27712-d2ac-4a52-8c01-b7b8f59b258b,"DINGLER, LANCE R",EAGLE LAKE,TX,77434,"DINGLER, LANCE R",,5126626935,,f,f,t,2026-03-29 18:56:03.493305+00
e38538d1-2100-41bb-9ba2-f7f1954dffad,"DINGLER, LANCE R",EAGLE LAKE,TX,77434,"DINGLER, LANCE R",,5126626935,,f,f,t,2026-03-29 18:56:03.493305+00
92a699d5-6980-446b-95ee-99d4ef3c9856,DI PRECISION,BRENHAM,TX,77833,DI PERFORMANCE & TRUCK REPAIR  LLC,,9794219756,,f,f,t,2026-03-29 18:56:03.741109+00
9c6ae8d2-fa6e-43d6-b2bb-9ee46cc0e8a2,DI PRECISION,BRENHAM,TX,77833,DI PERFORMANCE & TRUCK REPAIR LLC,,9794219756,,f,f,t,2026-03-29 18:56:03.741109+00
710985ee-25dd-40d2-b9b1-0644828643ab,DIRT WURX ARMORY,LAS VEGAS,NV,89102,WET WORKS MANUFACTURING LLC,,5304609247,,f,f,t,2026-03-29 18:56:06.466554+00
e519c507-c220-434d-84a0-4df0cbe9e009,DIRT WURX ARMORY,LAS VEGAS,NV,89102,WET WORKS MANUFACTURING LLC,,5304609247,,f,f,t,2026-03-29 18:56:06.466554+00
44120616-9ff5-4c3c-8a52-fe5b273326e4,DISTRIBUTORS OF DEMOCRACY,GLOUCESTER,VA,23061,DISTRIBUTORS OF DEMOCRACY LLC,,7165344385,,f,f,t,2026-03-29 18:55:52.033884+00
a31a1a05-f8b7-4ac1-8253-034576899cd9,DISTRIBUTORS OF DEMOCRACY,GLOUCESTER,VA,23061,DISTRIBUTORS OF DEMOCRACY LLC,,7165344385,,f,f,t,2026-03-29 18:55:52.033884+00
12cb18b2-a850-4b26-aff3-a13c73015946,DOMINION OUTDOORS,FISHERSVILLE,VA,22939,DOMINION OUTDOORS INC,,5403379218,,f,f,t,2026-03-29 18:55:51.916147+00
b74b394b-213d-473c-9df5-04aa8a0230b4,DOMINION OUTDOORS,FISHERSVILLE,VA,22939,DOMINION OUTDOORS INC,,5403379218,,f,f,t,2026-03-29 18:55:51.916147+00
e4974482-711c-41a6-87f0-2b188bea3bf3,DOUBLE M DEFENSE,FRISCO,TX,75034,MILLER CAPITAL HOLDINGS LLC,,4696097251,,f,f,t,2026-03-29 18:56:02.508701+00
5e4a7c78-acf6-482d-ada5-db9b2909bd3d,DOUBLE M DEFENSE,FRISCO,TX,75034,"MILLER CAPITAL HOLDINGS, LLC",,4696097251,,f,f,t,2026-03-29 18:56:02.508701+00
d226bf1e-b217-4643-a80e-5f9da07118e3,DOWN RANGE GUN SHOP LLC,LEBANON,NH,3766,DOWN RANGE GUN SHOP LLC,,6034482878,,f,f,t,2026-03-29 18:55:49.974599+00
aeb6532d-c3ce-487b-9d87-d2f19038adb0,DOWN RANGE GUN SHOP LLC,LEBANON,NH,3766,DOWN RANGE GUN SHOP LLC,,6033592818,,f,f,t,2026-03-29 18:55:49.974599+00
9d93cd1b-ffcb-441c-98e9-a9c45861cd7a,DOWN RANGE LLC,NEW LISBON,WI,53950,DOWN RANGE LLC,,6085626238,,f,f,t,2026-03-29 18:55:58.910481+00
31818186-8bae-4b00-9a51-ddbffeacf6eb,DOWN RANGE LLC,NEW LISBON,WI,53950,DOWN RANGE LLC,,6085421280,,f,f,t,2026-03-29 18:55:58.910481+00
2897c17c-8f35-419a-8262-91771491137e,DRC TACTICAL FITNESS LLC,LAREDO,TX,78045,DRC TACTICAL FITNESS LLC,,9567640131,,f,f,t,2026-03-29 18:56:03.863849+00
63129524-08d0-4d5f-8c60-ee9ed5b18d1c,DRC TACTICAL FITNESS LLC,LAREDO,TX,78045,DRC TACTICAL FITNESS LLC,,9567640131,,f,f,t,2026-03-29 18:56:03.863849+00
75dc8a28-1d1d-4288-a748-7633d73c3f98,D S GUNSMITHING,MORGAN,UT,84050,LEARY & RAWSON ENTERPRISES INC,,8018293030,,f,f,t,2026-03-29 18:56:05.330075+00
a631a0b6-881c-432e-bbe5-b0cbdb768de1,D S GUNSMITHING,MORGAN,UT,84050,"RAWSON, DAROLD RAY",,8018293030,,f,f,t,2026-03-29 18:56:05.330075+00
79a1ce0c-3ba7-4279-a4e9-e290e6cc329a,DURY'S GUN SHOP,SAN ANTONIO,TX,78209,"DURY'S GUN SHOP, INC",,2105335431,,f,f,t,2026-03-29 18:56:03.863849+00
a7063792-5fdf-4938-976d-dda276019b33,DURY'S GUN SHOP,SAN ANTONIO,TX,78209,"DURY'S GUN SHOP, INC",,2105335431,,f,f,t,2026-03-29 18:56:03.863849+00
ae6b0fa8-a9c4-4b2c-bc79-0609eb04d0c5,DURY'S GUN SHOP,SAN ANTONIO,TX,78223,DURY'S GUN SHOP INC,,2105335431,,f,f,t,2026-03-29 18:56:03.863849+00
b81f308d-f91c-4250-8553-ae7522ed7c23,DURY'S GUN SHOP,SAN ANTONIO,TX,78223,"DURY'S GUN SHOP, INC",,2105335431,,f,f,t,2026-03-29 18:56:03.863849+00
5a01f9c8-10b3-46d0-bfc3-a833e697e695,DUSTY TRAILS GUNSMITHING,SLATON,TX,79364,"JMCJFLUD ADVENTURES, LLC",,8063921975,,f,f,t,2026-03-29 18:56:04.230198+00
631cb812-9421-4cb6-ad1e-83b650a92726,DUSTY TRAILS GUNSMITHING,SLATON,TX,79364,"JMCJFLUD ADVENTURES, LLC",,8063921975,,f,f,t,2026-03-29 18:56:04.230198+00
4ae24084-7d92-4d0f-9ec6-a7456bd67d25,EAGLE GUNS INC,CONCORD,NC,28027,EAGLE GUNS INC,,7047889013,,f,f,t,2026-03-29 18:55:52.749976+00
e67e1652-95d4-40cf-9918-03062fce01e0,EAGLE GUNS INC,CONCORD,NC,28027,EAGLE GUNS INC,,7047889013,,f,f,t,2026-03-29 18:55:52.749976+00
9e5ee526-f828-4b4e-905c-7df250b66244,EAGLE RIVER GUN CACHE,EAGLE RIVER,AK,99577,"BAILEY, BRADLEY",,9077643742,,f,f,t,2026-03-29 18:56:07.720135+00
7ac96a68-08b5-4816-82fc-87f11ba961f1,EAGLE RIVER GUN CACHE,EAGLE RIVER,AK,99577,"BAILEY, BRADLEY",,9077643742,,f,f,t,2026-03-29 18:56:07.720135+00
c0409e53-11d4-4391-9bc6-9a2d50459fb1,EARTH-RIDER SPORTS,PEMBROKE,NC,28372,"EARTH-RIDER SPORTS, INC",,8287838288,,f,f,t,2026-03-29 18:55:52.870305+00
08650487-27a3-4ecc-ad05-4ca72801b7f3,EARTH-RIDER SPORTS,PEMBROKE,NC,28372,"EARTH-RIDER SPORTS, INC",,8287838288,,f,f,t,2026-03-29 18:55:52.870305+00
a2fbffb0-ccbf-4e64-a056-20c8b17f4638,EASY $ CASH PAWN,LEAGUE CITY,TX,77573,"TEXAS EZPAWN, LP",,2813384449,,f,f,t,2026-03-29 18:56:03.618032+00
6a34d077-e3e5-455e-9865-2abc82830c49,EASY $ CASH PAWN,LEAGUE CITY,TX,77573,"TEXAS EZPAWN, LP",,2813388745,,f,f,t,2026-03-29 18:56:03.618032+00
ac582a57-7d2d-4e17-a173-e865ca9215e4,EASY PAWN,MADISON,TN,37115,EZPAWN TENNESSEE INC,,6158689760,,f,f,t,2026-03-29 18:55:55.425803+00
aec19dc0-7ec6-4e1b-a90e-e12000314791,EASY PAWN,MADISON,TN,37115,"EZPAWN TENNESEE, INC",,6158652257,,f,f,t,2026-03-29 18:55:55.425803+00
ad0ca8d6-7514-43a4-b1f8-56d1e04cc9cd,ECHOCORE SUPPRESSORS,BARTLETT,NH,3812,SUMMIT MANAGEMENT GROUP LLC,,6039864789,,f,f,t,2026-03-29 18:55:49.974599+00
6b0ae2f3-6174-4c1d-9790-31351d0519f9,ECHOCORE SUPPRESSORS,BARTLETT,NH,3812,SUMMIT MANAGEMENT GROUP LLC,,6039864789,,f,f,t,2026-03-29 18:55:49.974599+00
b7fc04b2-bc38-4f7c-b57c-bba4bb58cc9e,EDUCATED ARMS,ROUND ROCK,TX,78664,BLAINE LLC,,5128277486,,f,f,t,2026-03-29 18:56:04.108024+00
c1e68284-5a8b-4cd1-a3a7-ed50ef9e830e,EDUCATED ARMS,ROUND ROCK,TX,78664,"JACOBY, JONATHAN",,5128277486,,f,f,t,2026-03-29 18:56:04.108024+00
771eedd7-96dd-4452-911e-d44301b682b3,"EDWARDS, CHARLES F",SAINT LOUIS,MO,631311904,"EDWARDS, CHARLES F",,3142259742,,f,f,t,2026-03-29 18:56:00.398195+00
c63580cf-a3e3-4ee3-8bfb-081ca5d0d82b,"EDWARDS, CHARLES F",SAINT LOUIS,MO,631311904,"EDWARDS, CHARLES F",,3142259742,,f,f,t,2026-03-29 18:56:00.398195+00
2b9a9310-36b0-4878-8df1-044ab0c7e65e,EDWARDS OUTDOORS,MARTINSBURG,WV,25401,"ROBERSON, KEITH LYLE",,3043508717,,f,f,t,2026-03-29 18:55:52.273224+00
446baaac-f7e5-4839-b383-431ff1c58788,EDWARDS OUTDOORS,MARTINSBURG,WV,25401,"ROBERSON, KEITH LYLE",,3043508717,,f,f,t,2026-03-29 18:55:52.273224+00
bbabfeda-0152-42c5-959d-59a91cfc665d,E F PRECISION,WILLOW GROVE,PA,19090,"FARABELLA, ERNEST",,2152802808,,f,f,t,2026-03-29 18:55:51.547931+00
5092e721-4972-4b58-91ca-061affee62d7,E F PRECISION,WILLOW GROVE,PA,19090,"FARABELLA, ERNEST",,2152802808,,f,f,t,2026-03-29 18:55:51.547931+00
348696ce-e153-4c98-bc60-674065b21884,E&H ARMS LLC,CANONSBURG,PA,15317,E&H ARMS LLC,,7249861733,,f,f,t,2026-03-29 18:55:50.941876+00
8cffa2f4-2acd-40d4-a622-19c4ce201223,E&H ARMS LLC,CANONSBURG,PA,15317,E&H ARMS LLC,,7249861733,,f,f,t,2026-03-29 18:55:50.941876+00
aeadad1d-27c6-4eb7-bb56-6211a4785f5b,ELBERTON SPORT & PAWN LLC,ELBERTON,GA,30635,ELBERTON SPORT & PAWN LLC,,7062833234,,f,f,t,2026-03-29 18:55:53.838218+00
4c0dfd29-7b84-40c8-8295-47228dccf593,ELBERTON SPORT & PAWN LLC,ELBERTON,GA,30635,ELBERTON SPORT & PAWN LLC,,7062833234,,f,f,t,2026-03-29 18:55:53.838218+00
f947651d-21e9-4c8d-85e2-79799f7a6ff0,EL BUFALO PAWN,LAREDO,TX,78043,"TEXAS EZPAWN, LP",,9567287296,,f,f,t,2026-03-29 18:56:03.863849+00
fd261c59-8a63-4ce9-a95a-6ebebf9e7ab3,EL BUFALO PAWN,LAREDO,TX,78043,"TEXAS EZPAWN, LP",,9567287296,,f,f,t,2026-03-29 18:56:03.863849+00
cfa30987-ba17-4045-82c7-701252544518,EL BUFALO PAWN,LAREDO,TX,78045,"TEXAS EZPAWN, LP",,9567224500,,f,f,t,2026-03-29 18:56:03.863849+00
1c0de362-278e-4cbc-8526-f9074c3b855a,EL BUFALO PAWN,LAREDO,TX,78045,"TEXAS EZPAWN, LP",,9567287296,,f,f,t,2026-03-29 18:56:03.863849+00
fca7357d-5491-4c65-a385-867f51a39a01,EL BUFALO PAWN,LAREDO,TX,78046,"TEXAS EZPAWN, LP",,9567287296,,f,f,t,2026-03-29 18:56:03.863849+00
eac59892-b694-4b50-b6fb-685b2c482277,EL BUFALO PAWN,LAREDO,TX,78046,"TEXAS EZPAWN, LP",,9567227296,,f,f,t,2026-03-29 18:56:03.863849+00
c2015e83-9f68-4377-a2fa-bf381495025a,ELEVENTH HOUR FIREARMS LLC,GLENNVILLE,GA,30427,ELEVENTH HOUR FIREARMS LLC,,9129770982,,f,f,t,2026-03-29 18:55:53.718197+00
acffbda5-59bf-42c4-a637-646842bd42b3,ELEVENTH HOUR FIREARMS LLC,GLENNVILLE,GA,30427,ELEVENTH HOUR FIREARMS LLC,,9129770982,,f,f,t,2026-03-29 18:55:53.718197+00
5258578b-0819-4c73-89d6-5969fe0efe46,ELITE TACTICAL FIREARMS,WEBSTER CITY,IA,50595,EIMERS LLC,,5156693121,,f,f,t,2026-03-29 18:55:58.41906+00
89ff7ca1-f57c-460a-b449-be5a5ec65037,ELITE TACTICAL FIREARMS,WEBSTER CITY,IA,50595,EIMERS LLC,,5156693121,,f,f,t,2026-03-29 18:55:58.41906+00
c69902cb-b769-4f87-a821-a05c1a81b1c5,ELITE WARRIOR ARMS LLC,SAINT GEORGE,GA,31562,ELITE WARRIOR ARMS LLC,,8133953525,,f,f,t,2026-03-29 18:55:53.957872+00
76b8927c-e40a-4117-942f-d87a4ed35ce8,ELITE WARRIOR ARMS LLC,SAINT GEORGE,GA,31562,ELITE WARRIOR ARMS LLC,,8133953525,,f,f,t,2026-03-29 18:55:53.957872+00
13b15c0d-af38-409e-b990-452ecaadfc24,ELKHORN TRAIL RIFLES,COTTAGE GROVE,OR,97424,ELKHORN TRAIL RIFLES LLC,,5412068442,,f,f,t,2026-03-29 18:56:07.350974+00
c60c4440-12bc-4241-91f1-52e70e087eb3,ELKHORN TRAIL RIFLES,COTTAGE GROVE,OR,97424,ELKHORN TRAIL RIFLES LLC,,5419429563,,f,f,t,2026-03-29 18:56:07.350974+00
653f45ff-c219-4351-91c0-d02632f775f2,EMPIRE GUN CLUB,WESTMINSTER,CO,80021,"REVEN SOLUTIONS, LLC",,7202524700,,f,f,t,2026-03-29 18:56:04.47637+00
63cebcb5-8c11-44e9-9807-fc6cacd6b950,EMPIRE GUN CLUB,WESTMINSTER,CO,80021,"REVEN SOLUTIONS, LLC",,7202524700,,f,f,t,2026-03-29 18:56:04.47637+00
2896712f-2496-4af9-b9ef-7887c3fe17e3,ENLISTED AUCTIONS,STUARTS DRAFT,VA,24477,ENLISTED AUCTIONS INC,,5403373446,,f,f,t,2026-03-29 18:55:52.152737+00
d5f54c0e-f630-4c51-9648-1109d994f6fa,ENLISTED AUCTIONS,STUARTS DRAFT,VA,24477,"SHADY HAVEN ENTERPRISES, LLC",,5403373446,,f,f,t,2026-03-29 18:55:52.152737+00
17405b8c-f234-457f-88b0-4f0a3665d768,EUTON TACTICAL,EVANSVILLE,WI,53536,RED LEGION DEFENSE LLC,,6085740139,,f,f,t,2026-03-29 18:55:58.78713+00
f4403a81-3142-4679-8040-047f30469b46,EUTON TACTICAL,EVANSVILLE,WI,53536,EUTON TACTICAL LLC,,6085740139,,f,f,t,2026-03-29 18:55:58.78713+00
fe910f72-25f5-43a0-bf37-5d6d225bcc6a,EVANS CUSTOMS LLC,ADAMSTOWN,PA,19501,EVANS CUSTOMS LLC,,7177239848,,f,f,t,2026-03-29 18:55:51.547931+00
00e2342a-97e5-4db6-a072-e013578acbf4,EVANS CUSTOMS LLC,ADAMSTOWN,PA,19501,EVANS CUSTOMS LLC,,7173684460,,f,f,t,2026-03-29 18:55:51.547931+00
ffadb692-e4a2-4af2-a028-25f332c9dbd9,EV FIREARMS,MESA,AZ,85213,ARIZONA CUSTOM CERAKOTE LLC,,4803517687,,f,f,t,2026-03-29 18:56:05.840601+00
d575575c-5343-40ef-a6a8-81730bbe75c5,EV FIREARMS,MESA,AZ,85213,ARIZONA CUSTOM CERAKOTE LLC,,4803517687,,f,f,t,2026-03-29 18:56:05.840601+00
269edc83-8067-4c66-b1f8-4ac228af76b8,EVOLVED MUNITIONS,HONDO,TX,78861,EVOLVED MUNITIONS LLC,,8304868415,,f,f,t,2026-03-29 18:56:04.230198+00
2f4cc3e5-7e17-40e0-9aa9-38ea3786a122,EVOLVED MUNITIONS,HONDO,TX,78861,EVOLVED MUNITIONS LLC,,8304868415,,f,f,t,2026-03-29 18:56:04.230198+00
1217bc8f-8861-41e5-a7ea-b3eaf62ae11b,EYE CANDY CUSTOM FIREARMS LLC,KISSIMMEE,FL,34744,EYE CANDY CUSTOM FIREARMS LLC,,4077913098,,f,f,t,2026-03-29 18:55:54.934111+00
568d820b-f7ca-4894-aaf9-7162b9e5a136,EYE CANDY CUSTOM FIREARMS LLC,KISSIMMEE,FL,34744,EYE CANDY CUSTOM FIREARMS LLC,,4077913098,,f,f,t,2026-03-29 18:55:54.934111+00
484df6f3-d6a0-425d-9354-909c683c7cf0,EZPAWN,BROWNSVILLE,TX,78521,TEXAS EZPAWN LP,,9565419881,,f,f,t,2026-03-29 18:56:03.986739+00
0412a0e1-4297-4223-8bf5-4781bb03e07e,EZPAWN,BROWNSVILLE,TX,78521,TEXAS EZPAWN LP,,9565417320,,f,f,t,2026-03-29 18:56:03.986739+00
15a1f2bf-f62a-4baa-8652-008aea8df51b,EZPAWN,COLORADO SPRINGS,CO,809060000,EZPAWN COLORADO INC,,7196339558,,f,f,t,2026-03-29 18:56:04.717516+00
04d09d7f-7142-4351-8e36-c60418ec25a9,EZPAWN,COLORADO SPRINGS,CO,809060000,EZPAWN COLORADO INC,,5123143325,,f,f,t,2026-03-29 18:56:04.717516+00
